pID,techniqueID,datasetID,nbUnion,nbInter,nbMinus,nbConstraint,nbUnconstraint,nbTotalUnion,nbTotalInter,nbTotalMinus,nbTotalConstraint,nbTotalUnconstraint,nbReset,nbCancel,nbDisconnection,tct,mcc,f1
6,2,1,1,0,2,3,0,1,0,2,3,0,0,0,0,64960458,0.7956633998095225,0.8386217341915941
6,2,2,2,0,1,3,0,3,0,1,3,1,0,1,0,250600729,0.9982257798641951,0.9991119449656034
6,2,2,3,0,1,4,0,4,0,1,5,0,1,0,0,266371080,0.9989500049947501,0.9994749737486874
7,0,0,3,1,3,7,0,3,1,3,7,0,0,0,0,243353901,0.9497450555688097,0.9815035261439676
7,0,0,3,1,4,8,0,3,1,4,8,0,0,0,0,223396924,0.9715787066382418,0.9894842894024306
7,0,1,1,0,2,3,0,2,0,3,5,0,0,1,0,214118683,0.7205660948925536,0.7740579990600724
7,0,1,2,0,3,5,0,2,0,3,5,0,0,0,0,117048669,0.7307153708040566,0.7937491100669228
7,0,2,1,0,1,2,0,1,0,1,2,0,0,0,0,81998990,0.9966025226533282,0.9983019103508552
7,0,2,1,0,1,2,0,1,0,1,2,0,0,0,0,68763749,0.9976011600237733,0.998800914302844
7,1,0,1,2,2,5,0,1,2,2,5,0,0,0,0,203346475,0.946843438459552,0.980438743792204
7,1,0,3,3,2,8,0,3,3,2,8,0,0,0,0,264664604,0.8991070230868241,0.9631437286919076
7,1,1,1,0,0,1,0,2,0,0,2,0,0,1,0,83545122,0.7144025176420743,0.770061173083843
7,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,31201233,0.7220633067850746,0.7753011214176934
7,1,2,2,0,5,7,0,6,0,5,11,0,0,1,0,263074034,0.9819596688084158,0.9909842922204666
7,1,2,1,0,3,4,0,2,0,3,5,0,0,1,0,155507378,0.9857950952958991,0.9929048050995936
7,2,0,1,2,2,5,0,1,2,2,5,0,0,0,0,187323500,0.9501216435480583,0.9816489373684946
7,2,0,1,1,3,5,0,1,1,6,8,0,0,1,0,192903442,0.9603711909516323,0.9853950615619058
7,2,1,2,0,2,4,0,3,0,3,6,0,0,2,0,207439390,0.853544631069126,0.8855109336253261
7,2,1,1,2,1,4,0,1,2,1,4,0,0,0,0,126118265,0.8787072069216124,0.9044705577676346
7,2,2,1,0,1,2,0,1,0,1,2,0,0,0,0,109900462,0.9894040318015912,0.9947055054033708
7,2,2,1,0,2,3,0,1,0,2,3,0,0,0,0,88555109,0.9915100045114901,0.9957580401024049
8,0,0,2,0,8,10,0,2,0,8,10,0,0,0,0,361224951,0.9689063432269666,0.9883325341918396
8,0,0,1,0,9,10,0,4,0,9,13,0,0,3,0,386658322,0.9617478608584737,0.9857146764150857
8,0,1,1,0,2,3,0,1,0,2,3,0,0,0,0,207250651,0.9091631034647737,0.9302023071920035
8,0,1,2,0,3,5,0,3,0,3,6,0,0,1,0,273855088,0.857726368454775,0.8901965057571466
8,0,2,3,0,4,7,0,4,0,4,8,0,0,1,0,338278820,0.9979750028068047,0.9989874620298261
8,0,2,4,0,2,6,0,4,0,2,6,0,0,0,0,216833734,0.9980125955129288,0.9990064673352704
8,1,0,1,2,1,4,0,1,2,1,4,0,0,0,0,233687639,0.9574745763508029,0.9839862778730702
8,1,0,1,2,1,4,0,1,2,1,4,0,0,0,0,145401444,0.9690825530626216,0.9884997861906452
8,1,1,1,0,3,4,0,1,0,3,4,0,0,0,0,181940222,0.8904032861370881,0.9159638039952194
8,1,1,1,0,1,2,0,1,0,1,2,0,0,0,0,71700420,0.8966763055135579,0.9207119188330544
8,1,2,3,0,1,4,0,3,0,1,4,0,0,0,0,210025638,0.998138063402308,0.9990692444638786
8,1,2,4,0,0,4,0,4,0,0,4,0,0,0,0,231766611,0.9919186063977433,0.9959623652564022
8,2,0,2,0,7,9,0,2,0,7,9,0,2,0,0,585456019,0.9603772983859615,0.9852049699632631
8,2,0,1,0,6,7,0,1,0,6,7,0,0,0,0,393641752,0.9662181116681581,0.9874854798896473
8,2,1,1,0,2,3,0,1,0,2,3,0,0,0,0,221290459,0.8996921367777603,0.923318229348205
8,2,1,2,0,2,4,0,2,0,2,4,0,0,0,0,207141079,0.8940304268895951,0.9189968696141535
8,2,2,5,0,1,6,0,5,0,1,6,0,0,0,0,258881153,0.9947940812840822,0.9973984815117505
8,2,2,2,0,3,5,0,2,0,3,5,0,0,0,0,337704501,0.9955928800273426,0.997797370572122
9,0,0,1,1,3,5,0,1,1,3,5,0,1,0,0,273916041,0.945488691968398,0.9799251931470148
9,0,0,1,2,0,3,0,1,2,0,3,0,0,0,0,133195715,0.9426892546954055,0.9788911982126725
9,0,1,1,1,0,2,0,1,1,2,4,0,0,2,0,225005406,0.6716088486627938,0.7427063151096509
9,0,1,3,1,0,4,0,4,1,0,5,0,0,1,0,229757900,0.8242582312886124,0.8604148660328436
9,0,2,2,0,1,3,0,2,0,1,3,0,0,0,0,234873394,0.9974012766744513,0.9987010391686649
9,0,2,2,0,1,3,0,3,0,1,4,0,0,1,0,199015512,0.9439710363429192,0.9721381536711972
9,1,0,2,0,7,9,0,3,0,11,12,2,0,4,0,407590827,0.9607234102440253,0.9855269679628713
9,1,0,1,4,1,6,0,1,4,1,6,0,0,0,0,190328655,0.9664763615066442,0.9876054390619458
9,1,1,1,1,1,3,0,1,1,1,3,0,0,0,0,164983925,0.8580622265029212,0.8877589932629972
9,1,1,1,1,2,4,0,2,1,3,6,0,0,2,0,277529084,0.8787329647122173,0.9047665464470221
9,1,2,2,0,0,2,0,2,0,0,2,0,0,0,0,106564760,0.9980126441660556,0.999005982857893
9,1,2,2,0,1,3,0,2,0,1,3,0,0,0,0,158585886,0.9969781781845645,0.9984855880549194
9,2,0,2,0,6,8,0,2,0,6,8,0,0,0,0,294664833,0.969765730657929,0.9888251066203596
9,2,0,1,0,8,9,0,4,0,9,13,0,0,3,0,447604679,0.9653450872186524,0.9872101599179722
9,2,1,1,1,2,4,0,1,1,2,4,0,0,0,0,171486670,0.8936057977361235,0.9172787397387749
9,2,1,1,0,2,3,0,1,0,2,3,0,0,0,0,146119591,0.8913865850798274,0.9159942411357017
9,2,2,4,1,1,6,0,4,1,1,6,0,0,0,0,364800063,0.9883305829567232,0.9940966044473504
9,2,2,3,0,0,3,0,4,0,0,4,0,0,1,0,102630418,0.995265517602971,0.9976283298811662
17,0,0,2,0,2,0,4,4,0,2,0,6,0,2,0,238776719,0.9143303880452199,0.9658203079394581
17,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,148184877,0.8308192682328907,0.9248943834863903
17,0,1,1,0,3,0,4,1,0,3,0,4,0,0,0,196211478,0.8303816879747008,0.8705156950672647
17,0,1,2,0,2,0,4,3,0,2,0,5,0,1,0,201404948,0.8417047901199802,0.8790123456790123
17,0,2,3,0,2,3,2,3,0,2,3,2,0,0,0,321878408,0.9965378494889994,0.9982694746574872
17,0,2,2,0,1,1,2,3,0,2,3,2,0,2,0,140781578,0.9925762667071878,0.9962614008455757
17,1,0,3,7,1,11,0,4,9,1,13,1,0,3,0,585780659,0.9384320813219151,0.9762178483870522
17,1,0,1,2,1,4,0,1,2,1,4,0,0,0,0,131698790,0.9613559228196399,0.9853165811166003
17,1,1,1,1,1,3,0,1,1,1,3,0,0,0,0,92403300,0.8819982837476972,0.9097537487962581
17,1,1,1,1,1,3,0,1,1,1,3,0,0,0,0,76720097,0.8941856194770773,0.9186892378815691
17,1,2,3,0,0,3,0,3,0,0,3,0,0,0,0,140993858,0.9962641818977249,0.9981295315070721
17,1,2,3,0,2,5,0,5,0,2,7,0,0,2,0,198298244,0.9949205092200649,0.9974613431802447
17,2,0,1,4,1,6,0,2,4,2,6,2,0,2,0,472308392,0.9628516324904886,0.985887457403237
17,2,0,1,3,0,4,0,1,3,0,4,0,0,0,0,138973618,0.9241649698979105,0.9697258151818877
17,2,1,1,1,1,3,0,1,1,2,4,0,0,1,0,197857055,0.8666483367143114,0.8980935399807982
17,2,1,1,1,1,3,0,1,1,1,3,0,0,0,0,83950005,0.8861376541517297,0.9123457622547366
17,2,2,5,0,0,4,1,5,0,0,4,1,0,0,0,265197523,0.9983757799813828,0.9991869918699187
17,2,2,4,0,0,4,0,4,0,0,4,0,0,0,0,324201312,0.9971257179307753,0.9985633619828104
